端末番号,名称,0時,1時,2時,3時,4時,5時,6時,7時,8時,9時,10時,11時,12時,13時,14時,15時,16時,17時,18時,19時,20時,21時,22時,23時
KHDT0566,NEXT棟4F手術室OP-12,0,0,0,0,0,0,0,0,0,2,7,3,6,3,9,9,7,2,2,1,1,1,0,0
KHDT0568,病棟4F医事課医事室別室,0,0,0,0,0,0,0,0,4,17,12,10,18,18,15,19,19,24,12,8,0,1,0,0
KHDT0569,病棟4F医事課医事室別室,0,0,0,0,0,0,0,0,9,4,17,7,23,9,11,3,3,16,10,0,0,0,0,0
KHDT0570,病棟4F看護部（外来）医療安全管理室,0,0,0,0,0,0,0,0,12,23,19,14,20,15,6,17,14,17,10,0,0,0,0,0
KHDT0571,病棟4F看護部（外来）医療安全管理室（感,0,0,0,0,0,0,0,0,10,8,17,15,5,8,12,10,12,9,5,11,5,1,0,0
KHDT0572,病棟4F臨床検査部（事務）技師長室,0,0,0,0,0,0,0,0,0,3,3,2,2,0,4,4,2,5,3,1,1,0,0,0
KHDT0573,病棟2F臨床開発分野免疫TR室,2,0,0,0,0,0,0,0,1,6,7,15,16,4,5,7,1,1,13,7,5,7,0,0
KHDT0574,NEXT棟2F遺伝子診療部門科長室,0,0,0,0,0,0,0,0,13,30,21,25,15,21,8,22,25,18,6,1,0,0,0,0
KHDT0577,病棟3F中央材料部中材事務室,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHDT0578,病棟2F臨床検査部超音波室（2）読影室,0,0,0,0,0,0,0,0,2,23,33,17,5,0,2,17,23,2,1,0,0,0,0,0
KHDT0579,病棟2F臨床検査部超音波室（3）読影室,0,0,0,0,0,0,0,0,0,14,15,8,0,1,2,7,5,5,1,0,0,0,0,0
KHDT0580,病棟2F臨床検査部超音波室（5）読影室,0,0,0,0,0,0,0,0,5,54,35,41,24,38,27,33,29,12,4,0,0,0,0,0
KHDT0581,病棟3F看護部（外来）面談室②,0,0,0,0,0,0,0,0,9,35,6,18,14,11,19,24,21,34,2,0,0,0,0,0
KHDT0583,病棟4Fがん登録推進室がん登録推進室,0,0,0,0,0,0,0,0,1,19,12,15,30,2,16,23,26,11,0,0,0,0,0,0
KHDT0586,病棟2F看護部（外来）診察室?,0,0,0,0,0,0,0,0,2,3,1,0,4,0,2,3,16,5,4,1,0,0,0,0
KHDT0589,病棟1F医事室診療情報管理士用,0,0,0,0,0,0,0,0,4,16,6,17,11,12,8,16,9,3,10,12,0,0,0,0
KHDT0590,病棟4F医事課医事室別室,0,0,0,0,0,0,0,0,18,14,8,3,23,13,21,12,10,14,18,4,2,1,0,0
KHDT0591,NEXT棟2F臨床検査部遺伝子検査室（2,0,0,0,0,0,0,0,0,0,11,6,6,2,0,1,4,0,0,1,0,1,0,0,0
KHDT0593,病棟4F遺伝子診療部門,0,0,0,0,0,0,0,4,19,4,11,5,2,5,3,1,1,10,1,2,1,0,0,0
KHDT0594,病棟4Fがん登録推進室がん登録推進室,0,0,0,0,0,0,0,0,0,3,3,5,0,3,5,2,0,0,0,0,0,0,0,0
KHDT0596,病棟2F看護部（外来）採血室 ⑭,0,0,0,0,0,0,0,0,11,10,1,0,2,3,1,0,0,0,0,0,0,0,0,0
KHDT0597,病棟2F看護部（外来）採血室 ⑫,0,0,0,0,0,0,0,0,24,23,20,5,10,13,2,3,4,6,0,0,0,0,0,0
KHDT0598,病棟4F医事課医事室別室,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,2,1,1,0,2,0,1,0,0
KHDT0599,NEXT棟2F臨床検査部・病理鏡検室,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,2,4,0,3,2,5,0,0,0
KHDT0600,病棟4F医事課医事室別室,0,0,0,0,0,0,0,0,15,19,3,15,28,15,15,5,5,30,5,0,0,0,0,0
KHDT0601,陽子線棟3Fヘルプデスクヘルプデスク,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHDT0603,NEXT棟2F臨床検査部・病理鏡検室,0,0,0,0,0,0,0,8,1,2,6,3,2,1,3,10,3,4,5,4,3,0,0,0
KHDT0604,NEXT棟2F臨床検査部・病理鏡検室,0,0,1,0,0,0,0,0,5,6,2,8,15,13,19,20,3,16,9,12,20,6,0,0
KHDT0605,NEXT棟2F臨床検査部・病理鏡検室,1,0,0,0,0,0,3,1,4,18,16,22,25,13,25,16,15,10,28,19,16,17,0,0
KHDT0606,病棟4F看護部（4B病棟）4B病棟ﾅｰｽ,17,4,4,7,4,1,3,47,53,97,76,75,43,39,55,53,41,82,42,21,5,4,0,0
KHDT0607,病棟5F看護部（5B病棟）5B病棟ﾅｰｽ,1,2,1,0,2,0,0,1,26,55,33,24,33,28,38,47,32,51,23,11,5,4,0,0
KHDT0608,高ｴﾈﾙｷﾞｰ棟1F放射線部マイクロトロ,0,0,0,0,0,0,0,0,0,2,2,2,0,0,3,1,0,1,0,0,0,0,0,0
KHDT0609,病棟4F医事課医事室,0,0,0,0,0,0,0,0,8,13,16,12,15,6,17,16,9,14,16,7,2,1,0,0
KHDT0610,病棟4F医事課医事室別室,0,0,0,0,0,0,0,0,23,8,7,4,38,15,13,3,8,12,19,3,1,0,0,0
KHDT0611,病棟4F医事課医事室別室,0,0,0,0,0,0,0,0,6,17,20,7,29,21,10,15,12,11,21,2,1,2,0,0
KHDT0612,病棟4F医事課医事室別室,0,0,0,0,0,0,0,0,4,5,16,11,34,11,7,19,0,1,0,0,0,0,0,0
KHDT0613,高ｴﾈﾙｷﾞｰ棟1F放射線部放射線治療受,0,0,0,0,0,0,1,8,5,4,0,4,24,16,0,4,2,10,1,2,0,0,0,0
KHDT0614,病棟1F医事課医事室(予約センター),0,0,0,0,0,0,0,0,27,4,4,20,31,7,17,5,14,14,8,0,0,0,0,0
KHDT0616,病棟1F医事課医事室(予約センター),0,0,0,0,0,0,0,0,0,6,11,7,32,16,14,9,20,29,14,2,1,0,0,0
KHDT0617,病棟2F看護部（通治）薬物療法看護外来,0,0,0,0,0,0,0,0,7,9,17,14,27,18,16,23,31,31,7,1,1,0,0,0
KHDT0618,陽子線棟3F放射線部システム開発室,0,0,0,0,0,0,0,0,0,1,8,2,0,1,1,1,6,0,0,0,0,0,0,0
KHDT0619,病棟1F医事室診療情報管理士用,0,0,0,0,0,0,0,0,10,4,5,10,14,6,2,5,10,12,3,0,0,0,0,0
KHDT0620,病棟1F医事室診療情報管理士用,0,0,0,0,0,0,0,0,33,21,17,8,23,32,16,17,21,21,7,0,3,0,0,0
KHDT2001,先端医療開発センター3F先端医療開発セン,0,0,0,0,0,0,0,0,41,29,28,31,8,21,31,40,18,5,1,0,0,0,0,0
KHDT2002,病棟2F臨床検査部（生化学）生化学検査室,1,0,0,0,0,0,0,0,3,2,0,1,8,3,4,7,4,12,4,0,0,1,0,0
KHDT2003,病棟2F臨床検査部（生化学）生化学検査室,1,0,0,0,0,0,0,3,1,11,3,6,5,5,12,5,6,10,0,0,2,0,0,0
KHDT2004,病棟2F臨床検査部（生化学）生化学検査室,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,2,0,0,0,0,0,0
KHDT2005,病棟2F臨床検査部（生化学）生化学検査室,0,0,0,0,0,0,0,0,4,1,0,3,1,8,3,4,5,0,1,0,0,0,0,0
KHDT2006,病棟2F臨床検査部（生化学）生化学検査室,0,0,0,0,0,0,0,0,0,0,1,1,6,0,3,5,1,2,0,0,0,0,0,0
KHDT2007,病棟2F臨床検査部（生化学）生化学検査室,4,0,5,2,0,1,2,5,5,10,12,12,14,33,16,18,11,20,7,7,4,3,0,0
KHDT2008,病棟2F臨床検査部（生化学）生化学検査室,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,4,5,3,8,0,0,0,0,0
KHDT2009,病棟2F臨床検査部（生化学）生化学検査室,0,1,0,0,0,0,0,0,2,8,1,0,2,0,0,2,1,1,3,2,1,1,0,0
KHDT2010,病棟2F臨床検査部（生化学）生化学検査室,0,0,3,0,0,0,1,1,1,4,4,4,1,1,4,2,6,2,0,0,0,1,0,0
KHDT2011,病棟2F臨床検査部（生化学）生化学検査室,0,0,0,0,0,0,0,0,0,1,1,3,5,1,0,4,0,0,0,0,0,0,0,0
KHDT2012,病棟2F臨床検査部（生化学）生化学検査室,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHDT2013,病棟2F臨床検査部（生化学）生化学検査室,0,0,0,0,0,0,0,0,13,20,24,15,5,7,12,5,0,0,0,0,0,0,0,0
KHDT2014,病棟2F臨床検査部（生化学）生化学検査室,0,0,0,0,0,0,1,0,0,0,2,2,0,1,2,1,15,13,4,0,0,0,0,0
KHDT2015,病棟2F臨床検査部（生化学）生化学検査室,0,0,0,0,0,0,0,0,1,6,4,9,2,1,12,8,18,9,5,1,0,0,0,0
KHDT2016,病棟2F臨床検査部（生化学）生化学検査室,0,0,0,0,0,0,0,0,5,1,3,3,1,5,8,8,7,4,0,0,0,0,0,0
KHDT2017,病棟2F臨床検査部（生化学）生化学検査室,0,0,0,0,0,0,0,0,0,1,4,2,0,0,1,3,6,3,0,0,1,2,0,0
KHDT2018,病棟3F細菌検査室細菌検査室,0,0,0,0,0,0,0,0,0,3,1,2,6,1,4,9,11,6,0,1,0,0,0,0
KHDT2020,病棟3F臨床検査部（細菌）細菌検査室(遺,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0
KHDT2021,病棟1F放射線部MRI受付（側）,0,0,0,0,0,0,0,1,6,16,25,31,36,31,21,18,26,27,24,10,5,0,0,0
KHDT2022,病棟4F看護部（外来）医療安全管理室,0,0,0,0,0,0,0,0,1,10,17,13,2,6,4,4,6,5,2,0,0,0,0,0
KHDT2023,NEXT棟2F臨床検査部・病理作製室　細,0,0,0,0,0,0,0,0,0,2,11,8,7,7,1,3,3,0,0,0,0,0,0,0
KHDT2024,病棟2F薬剤部通院治療センター,0,0,0,0,0,0,0,0,4,4,10,10,12,17,18,28,36,19,0,0,0,0,0,0
KHDT2025,NEXT棟2F臨床検査部・病理鏡検室,0,0,0,0,0,0,0,0,1,5,7,5,4,7,4,0,6,3,7,8,0,0,0,0
KHDT2026,病棟4FMEセンター臨床工学室長室,0,0,0,0,0,0,0,0,0,0,2,3,2,0,0,1,3,4,3,2,0,0,0,0
KHDT2027,病棟4Fがん登録推進室がん登録推進室,0,0,0,0,0,0,0,0,2,4,1,6,26,6,2,19,0,0,0,0,0,0,0,0
KHDT2028,NEXT棟2F臨床検査部・病理鏡検室,0,0,0,0,0,0,0,0,1,3,5,0,1,1,5,4,5,1,0,0,0,0,0,0
KHDT2029,病棟4F看護部（外来）医療安全管理室（感,0,0,0,0,0,0,0,0,11,15,8,12,6,6,9,12,8,15,3,5,2,0,0,0
KHDT2030,病棟1Fイシダイシダ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0
KHDT2031,病棟1F医事課医事課外来予約カウンター,0,0,0,0,0,0,0,0,0,6,3,3,21,11,4,10,15,12,0,0,0,0,0,0
KHDT2032,病棟1F医事課医事課外来予約カウンター,0,0,0,0,0,0,0,0,5,16,6,7,12,13,8,19,15,34,8,0,0,0,0,0
KHDT2033,病棟1F医事課医事課外来予約カウンター,0,0,0,0,0,0,0,0,13,11,9,8,23,12,8,15,20,51,10,0,0,0,0,0
KHDT2034,病棟8Fアフェレーシス室,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHDT2035,病棟4F細胞調整室,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
KHDT2036,病棟4F遺伝子診療部門遺伝子診療部門長室,0,0,0,0,0,0,0,1,6,10,12,7,11,9,4,11,6,1,0,0,0,0,0,0
KHDT2037,病棟1F医事課診療情報管理士用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHDT2038,陽子線棟1F放射線治療科小線源治療室,0,0,0,0,0,0,0,0,0,3,3,4,0,0,1,0,0,0,0,0,0,0,0,0
KHDT2039,陽子線棟1F放射線治療科小線源治療室,0,0,0,0,0,0,0,0,1,2,4,3,0,0,3,0,0,0,0,0,0,0,0,0
KHDT2040,病棟1F医事課医事室(予約センター),0,0,0,0,0,0,0,0,0,3,6,0,1,0,0,0,0,0,1,0,0,0,0,0
KHDT2041,病棟1F医事課医事室,0,0,0,0,0,0,0,0,0,2,7,5,5,3,1,3,1,0,0,0,0,0,0,0
KHDT2042,NEXT棟1F内視鏡部研修控室3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,4,2,0,0,0,0,0
KHDT2043,先端医療開発センター1F放射線部準備室,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
KHDT2044,先端医療開発センター1F放射線部操作室(,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,0,0,0,1,0,0,0,0,0
KHDT2045,先端医療開発センター1F放射線部操作室(,0,0,0,0,0,0,0,0,3,1,4,4,3,9,0,2,0,0,2,0,0,0,0,0
KHDT2046,病棟1F看護部（外来）18-B診察室,0,0,0,0,0,0,0,0,3,5,17,23,14,17,18,15,2,1,0,0,0,0,0,0
KHDT2047,病棟1F柏の葉サロン薬剤師外来,0,0,0,0,0,0,0,0,4,8,11,21,14,16,20,28,19,29,5,4,0,0,0,0
KHDT2048,病棟1F柏の葉サロン薬剤師外来,0,0,0,0,0,0,0,0,0,8,16,8,8,10,12,17,26,20,15,9,3,0,0,0
KHDT2049,高ｴﾈﾙｷﾞｰ棟1F放射線部放射線治療受,0,0,0,0,0,0,1,1,9,1,1,4,2,2,2,0,8,29,0,0,0,0,0,0
KHDT2050,パークホテル診療棟2Fホテル外来受付 2,0,0,0,0,0,0,0,0,53,18,9,13,37,34,29,33,24,21,0,0,0,0,0,0
KHDT2051,パークホテル診療棟2Fホテル外来受付 2,0,0,0,0,0,0,0,0,9,10,12,15,38,21,30,28,13,21,0,0,0,0,0,0
KHDT2052,パークホテル診療棟2Fホテル外来診察室A,0,0,0,0,0,0,0,0,0,5,7,9,2,3,5,0,0,0,0,0,0,0,0,0
KHDT2053,パークホテル診療棟2Fホテル外来診察室B,0,0,0,0,0,0,0,0,2,1,1,2,1,0,4,0,0,0,0,0,0,0,0,0
KHDT2054,パークホテル診療棟2Fホテル外来診察室①,0,0,0,0,0,0,0,0,0,1,4,5,2,2,10,2,4,0,0,0,0,0,0,0
KHDT2055,パークホテル診療棟2Fホテル外来診察室②,0,0,0,0,0,0,0,0,0,2,8,4,15,11,12,6,3,1,0,0,0,0,0,0
KHDT2056,パークホテル診療棟2Fホテル外来診察室③,0,0,0,0,0,0,0,0,0,1,10,2,2,10,8,9,1,0,0,0,0,0,0,0
KHDT2057,パークホテル診療棟2Fホテル外来診察室④,0,0,0,0,0,0,0,0,1,2,2,1,4,1,1,4,2,2,0,0,0,0,0,0
KHDT2058,パークホテル診療棟2Fホテル外来診察室⑧,0,0,0,0,0,0,0,0,2,3,3,4,5,2,2,10,15,1,0,0,0,0,0,0
KHDT2059,病棟2F看護部（外来）診察室⑱,0,0,0,0,0,0,0,0,6,12,3,9,13,13,13,14,6,6,0,0,0,1,0,0
KHDT2060,病棟2F看護部（外来）内科・外科診察室⑥,0,0,0,0,0,0,0,2,17,3,6,0,4,11,3,4,14,17,10,7,4,0,0,0
KHDT2061,病棟2F看護部（外来）内科・外科診察室⑦,0,0,0,0,0,0,0,8,36,8,7,25,28,28,18,32,29,17,6,1,1,0,0,0
KHDT2062,病棟2F看護部（外来）診察室⑲,0,0,0,0,0,0,0,0,8,20,24,21,19,16,19,12,9,8,0,0,0,0,0,0
KHDT2063,病棟4F看護部（外来）医療安全管理室（感,0,0,0,0,0,0,0,0,0,4,8,18,1,1,6,4,3,7,1,0,1,0,0,0
KHDT2064,病棟1F医事課LifeMarkアプリ受付,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
KHDT2065,医局棟1F医局科長、非常勤室,0,0,0,0,1,0,3,5,17,15,17,14,20,24,21,7,18,19,11,9,3,0,0,0
KHDT2066,NEXT棟2F臨床検査部・病理鏡検室,0,0,0,0,0,0,0,1,2,17,10,17,12,12,14,9,13,21,12,8,5,5,0,0
KHDT2067,パークホテル診療棟2Fホテル外来ホテル会,0,0,0,0,0,0,0,0,0,6,9,13,16,12,18,3,7,0,0,0,0,0,0,0
KHDT2068,陽子線棟3Fサーバー室サーバー室,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHDT2069,先端医療開発センター1F放射線部CT室,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,4,4,1,3,0,0,0,0,0
KHDT2070,病棟1F放射線部医師室,0,0,0,0,0,0,0,2,17,8,4,3,2,2,0,1,1,0,0,0,0,0,0,0
KHDT2071,病棟1F放射線部読影室,0,0,0,0,0,0,0,0,4,2,2,8,11,3,2,8,0,0,0,0,0,0,0,0
KHDT2072,新外来棟2Fサポーティブケアセンタサポー,0,0,0,0,0,0,0,0,36,13,19,31,33,41,29,30,25,26,21,20,1,0,0,0
KHDT2073,陽子線棟3Fヘルプデスクヘルプデスク,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHDT2074,NEXT棟1F内視鏡部診察受付カウンター,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHDT2075,病棟4F遺伝子診療部門遺伝子診療部門,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHDT2076,NEXT棟4F手術室OP-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHDT2077,パークホテル診療棟2Fホテル外来待合室,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHDT2078,RI治療病室棟1F放射線部RI管理事務室,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHDT2079,病棟4F看護部（外来）医療安全管理室,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHDT2080,陽子線棟3F放射線部CTシュミレータ室,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHDT2100,教育研修棟1F医局ラウンジ（高精細モニタ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHDTFIX,陽子線棟3FヘルプデスクFIX端末,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHDTOT01,陽子線棟3F富士通ヘルプデスク研修端末,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHDTOT02,陽子線棟3F富士通ヘルプデスク研修端末,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHDTOT03,陽子線棟3F富士通ヘルプデスク研修端末,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHDTOT04,陽子線棟3F富士通ヘルプデスク研修端末,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHDTOT05,陽子線棟3F富士通ヘルプデスク研修端末,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHDTOT06,陽子線棟3F富士通ヘルプデスク研修端末,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHDTOT07,陽子線棟3F富士通ヘルプデスク研修端末,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHDTOT08,陽子線棟3F富士通ヘルプデスク研修端末,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHDTOT09,陽子線棟3F富士通ヘルプデスク研修端末,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHDTOT10,陽子線棟3F富士通ヘルプデスク研修端末,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHDTOT11,陽子線棟3F富士通ヘルプデスク研修端末,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHDTOT12,陽子線棟3F富士通ヘルプデスク研修端末,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHDTOT13,陽子線棟3F富士通ヘルプデスク研修端末,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHDTOT14,陽子線棟3F富士通ヘルプデスク研修端末,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHDTOT15,陽子線棟3F富士通ヘルプデスク研修端末,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHDTOT16,陽子線棟3F富士通ヘルプデスク研修端末,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHDTOT17,陽子線棟3F富士通ヘルプデスク研修端末,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHDTOT18,陽子線棟3F富士通ヘルプデスク研修端末,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHDTRT01,陽子線棟3Fヘルプデスクサーバ室(富士医,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHDTRT02,陽子線棟3Fヘルプデスクサーバ室(外購ベ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHDTTEST,陽子線棟3Fヘルプデスク検証機,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
KHINFRA,陽子線棟3FヘルプデスクKHINFRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHNB0001,病棟3F治験管理室臨床研究コーディネータ,0,0,0,0,0,0,0,0,1,4,2,1,3,0,1,6,0,2,0,0,0,0,0,0
KHNB0002,病棟3F治験管理室臨床研究コーディネータ,0,0,0,0,0,0,0,0,0,2,3,5,6,3,2,3,6,0,0,0,0,0,0,0
KHNB0003,病棟3F治験管理室臨床研究コーディネータ,0,0,0,0,0,0,0,0,0,2,2,1,3,7,1,6,2,6,1,0,0,0,0,0
KHNB0004,病棟3F治験管理室臨床研究コーディネータ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,4,0,0,0,0,0,0
KHNB0005,病棟3F治験管理室臨床研究コーディネータ,0,0,0,0,0,0,0,0,0,5,5,2,6,1,2,0,0,0,0,0,0,0,0,0
KHNB0006,病棟3F治験管理室臨床研究コーディネータ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0
KHNB0007,病棟3F治験管理室臨床研究コーディネータ,0,0,0,0,0,0,0,0,0,0,1,0,0,2,6,5,2,1,0,0,0,0,0,0
KHNB0008,病棟3F治験管理室臨床研究コーディネータ,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,1,0,2,0,0,0,0,0,0
KHNB0009,病棟3F治験管理室臨床研究コーディネータ,0,0,0,0,0,0,0,0,8,15,5,3,5,6,2,4,1,1,0,0,0,0,0,0
KHNB0010,病棟3F治験管理室臨床研究コーディネータ,0,0,0,0,0,0,0,0,0,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0
KHNB0011,病棟3F治験管理室臨床研究コーディネータ,0,0,0,0,0,0,0,0,8,18,8,21,14,11,16,17,12,13,7,2,0,0,0,0
KHNB0012,病棟8F治験管理室本館02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
KHNB0013,病棟3F治験管理室臨床研究コーディネータ,0,0,0,0,0,0,0,0,22,28,26,20,27,25,19,21,17,20,24,19,2,0,0,0
KHNB0014,病棟3F治験管理室臨床研究コーディネータ,0,0,0,0,0,0,0,0,15,31,24,25,20,18,22,19,18,20,12,0,0,0,0,0
KHNB0015,病棟3F治験管理室臨床研究コーディネータ,0,0,0,0,0,0,0,0,26,39,24,25,34,22,27,35,33,21,23,7,5,0,0,0
KHNB0016,病棟3F治験管理室臨床研究コーディネータ,0,0,0,0,0,0,0,0,12,34,30,27,17,29,24,21,26,30,18,4,0,0,0,0
KHNB0017,病棟3F治験管理室臨床研究コーディネータ,0,0,0,0,0,0,0,1,23,39,38,29,22,20,37,21,26,29,29,22,17,27,0,0
KHNB0018,病棟3F治験管理室臨床研究コーディネータ,0,0,0,0,0,0,0,0,11,28,18,18,14,22,23,21,14,37,9,0,0,0,0,0
KHNB0019,病棟3F治験管理室臨床研究コーディネータ,0,0,0,0,0,0,0,0,13,37,14,23,20,27,15,22,20,21,22,2,0,0,0,0
KHNB0020,病棟3F治験管理室臨床研究コーディネータ,0,0,0,0,0,0,0,0,26,23,14,15,23,28,15,28,18,22,21,12,9,2,0,0
KHNB0021,病棟3F治験管理室臨床研究コーディネータ,0,0,0,0,0,0,0,0,15,33,22,16,15,22,14,19,21,12,19,21,12,4,0,0
KHNB0022,病棟3F治験管理室臨床研究コーディネータ,0,0,0,0,0,0,8,41,24,30,25,27,26,29,28,37,11,5,2,5,2,0,0,0
KHNB0023,病棟3F治験管理室臨床研究コーディネータ,0,0,0,0,0,0,0,0,32,24,21,26,24,18,28,19,17,25,24,7,0,0,0,0
KHNB0025,病棟3F治験管理室臨床研究コーディネータ,0,0,0,0,0,0,0,0,25,34,28,30,20,17,34,21,25,20,0,0,0,0,0,0
KHNB0026,病棟3F治験管理室臨床研究コーディネータ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHNB0027,病棟3F治験管理室臨床研究コーディネータ,0,0,0,0,0,0,0,0,24,32,29,21,14,13,21,13,16,25,1,0,0,0,0,0
KHNB0028,病棟3F治験管理室臨床研究コーディネータ,0,0,0,0,0,0,0,0,12,31,22,32,24,18,27,22,31,25,34,31,4,4,0,0
KHNB0029,病棟3F治験管理室臨床研究コーディネータ,0,0,0,0,0,0,0,0,38,35,48,35,34,26,30,32,38,41,8,0,0,0,0,0
KHNB0030,病棟3F治験管理室臨床研究コーディネータ,0,0,0,0,0,0,0,0,1,10,15,11,9,4,6,13,8,0,0,0,0,0,0,0
KHNB0031,病棟2F臨床研究コーディネータ―室分室3,0,0,0,0,0,0,0,0,0,19,24,26,24,22,21,17,25,23,3,0,0,0,0,0
KHNB0032,病棟3F治験管理室臨床研究コーディネータ,0,0,0,0,0,0,0,0,33,25,23,21,20,24,23,26,25,29,8,1,0,0,0,0
KHNB0033,病棟3F治験管理室臨床研究コーディネータ,0,0,0,0,0,0,0,0,0,1,9,6,5,6,7,6,4,10,6,1,0,0,0,0
KHNB0034,病棟3F治験管理室臨床研究コーディネータ,0,0,0,0,0,0,0,0,13,36,21,22,24,23,15,19,11,19,8,0,0,0,0,0
KHNB0035,病棟3F治験管理室臨床研究コーディネータ,0,0,0,0,0,0,0,15,17,19,11,16,11,14,14,12,11,14,4,4,3,0,0,0
KHNB0036,病棟3F治験管理室臨床研究コーディネータ,2,0,0,0,0,0,0,0,16,37,23,19,21,21,22,20,22,28,16,0,0,0,0,0
KHNB0037,病棟3F治験管理室臨床研究コーディネータ,0,0,0,0,0,0,0,0,33,32,27,26,36,21,21,29,25,37,3,0,0,0,0,0
