期間,2024/09/01,-,2024/09/30,,,,,,,,,,,,,,,,,,,,,,
端末番号,名称,0時,1時,2時,3時,4時,5時,6時,7時,8時,9時,10時,11時,12時,13時,14時,15時,16時,17時,18時,19時,20時,21時,22時,23時
KHDT0590,病棟4F医事課医事室別室,1,1,1,1,1,1,1,1,15,15,12,9,16,16,8,7,6,1,1,1,1,1,1,1
KHDT0591,NEXT棟2F臨床検査部遺伝子検査室（2）,0,0,0,0,0,0,0,0,0,4,1,1,3,0,1,2,3,0,0,0,0,0,0,0
KHDT0593,病棟4F遺伝子診療部門,0,0,0,0,0,0,0,0,18,11,11,15,18,15,15,15,16,14,7,4,0,0,0,0
KHDT0594,病棟4Fがん登録推進室がん登録推進室,0,0,0,0,0,0,0,0,0,19,18,19,15,5,16,19,1,0,0,0,0,0,0,0
KHDT0596,病棟2F看護部（外来）採血室 ⑭,0,0,0,0,0,0,0,0,4,6,8,2,1,0,0,0,0,0,0,0,0,0,0,0
KHDT0597,病棟2F看護部（外来）採血室 ⑫,0,0,0,0,0,0,0,1,10,13,11,10,7,2,4,4,1,0,0,0,0,0,0,0
KHDT0598,病棟4F医事課医事室別室,3,3,3,3,3,3,3,3,9,13,12,10,13,14,11,10,14,8,3,3,3,3,3,3
KHDT0599,NEXT棟2F臨床検査部・病理鏡検室,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
KHDT0600,病棟4F医事課医事室別室,0,0,0,0,0,0,0,4,17,16,13,13,17,16,12,14,11,11,3,0,0,0,0,0
KHDT0603,NEXT棟2F臨床検査部・病理鏡検室,1,0,0,0,1,1,2,8,5,4,3,3,3,4,4,2,3,1,1,2,1,2,2,5
KHDT0604,NEXT棟2F臨床検査部・病理鏡検室,0,0,0,0,0,0,0,1,10,12,6,6,2,4,4,5,5,8,7,1,1,0,0,0
KHDT0605,NEXT棟2F臨床検査部・病理鏡検室,1,1,1,1,1,1,1,1,2,2,1,2,1,2,2,3,4,3,2,2,2,1,0,0
KHDT0606,病棟4F看護部（4B病棟）4B病棟ﾅｰｽｽﾃｰｼｮﾝ,7,4,2,5,3,1,2,18,29,29,25,25,22,21,18,25,27,27,18,10,3,2,7,12
KHDT0607,病棟5F看護部（5B病棟）5B病棟ﾅｰｽｽﾃｰｼｮﾝ,5,5,3,0,0,0,1,7,22,28,22,23,19,18,14,20,30,30,20,11,5,3,4,7
KHDT0608,高ｴﾈﾙｷﾞｰ棟1F放射線部マイクロトロン室,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0
KHDT0609,病棟4F医事課医事室,0,0,0,0,0,0,0,0,3,15,10,11,11,8,7,10,12,10,5,2,1,1,0,0
KHDT0610,病棟4F医事課医事室別室,1,1,1,1,1,1,1,1,16,16,14,14,16,16,14,15,1,1,1,1,1,1,1,1
KHDT0611,病棟4F医事課医事室別室,1,1,1,1,1,1,1,1,15,16,10,10,14,15,15,15,12,14,6,2,1,1,1,1
KHDT0612,病棟4F医事課医事室別室,0,0,0,0,0,0,0,6,16,15,13,14,16,16,14,13,15,5,1,0,0,0,0,0
KHDT0613,高ｴﾈﾙｷﾞｰ棟1F放射線部放射線治療受付,3,3,3,3,3,3,3,7,11,9,8,7,7,7,5,3,7,5,3,3,3,3,3,3
KHDT0614,病棟1F医事課医事室(予約センター),2,2,2,2,2,2,2,2,14,14,10,9,8,14,8,7,11,2,2,2,2,2,2,2
KHDT0616,病棟1F医事課医事室(予約センター),0,0,0,0,0,0,0,0,18,18,17,18,18,17,11,13,15,13,13,10,0,0,0,0
KHDT0617,病棟2F看護部（通治）薬物療法看護外来,5,5,5,5,5,5,5,5,12,12,10,10,10,10,10,12,10,11,6,5,5,5,5,5
KHDT0618,陽子線棟3F放射線部システム開発室,0,0,0,0,0,0,0,0,1,2,5,4,0,4,4,6,7,0,0,0,0,0,0,0
KHDT0619,病棟1F医事室診療情報管理士用,0,0,0,0,0,0,0,0,17,18,15,14,18,17,12,12,15,13,14,9,3,0,0,0
KHDT0620,病棟1F医事室診療情報管理士用,1,1,1,1,1,1,1,1,17,4,1,3,7,9,9,5,6,5,1,1,1,1,1,1
KHDT2001,先端医療開発センター3F先端医療開発センターバイオマーカー探索TR分野,0,0,0,0,0,0,0,0,16,17,15,11,5,11,13,15,6,0,0,0,0,0,0,0
KHDT2002,病棟2F臨床検査部（生化学）生化学検査室,0,0,0,0,0,0,0,0,4,3,3,6,1,0,4,5,8,8,1,1,0,0,0,0
KHDT2003,病棟2F臨床検査部（生化学）生化学検査室,0,0,0,1,0,0,1,2,6,7,10,11,9,10,9,10,12,12,5,6,3,3,3,3
KHDT2004,病棟2F臨床検査部（生化学）生化学検査室,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0
KHDT2005,病棟2F臨床検査部（生化学）生化学検査室,0,0,0,0,0,0,0,0,2,1,4,3,4,4,6,6,5,0,0,0,0,0,0,0
KHDT2006,病棟2F臨床検査部（生化学）生化学検査室,0,0,0,0,0,0,0,0,1,0,1,3,4,5,4,5,3,0,0,0,0,0,0,0
KHDT2007,病棟2F臨床検査部（生化学）生化学検査室,0,1,3,1,0,0,2,5,8,2,2,8,7,5,6,4,3,4,0,2,3,1,1,2
KHDT2008,病棟2F臨床検査部（生化学）生化学検査室,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,2,4,8,3,0,0,0,0,0
KHDT2009,病棟2F臨床検査部（生化学）生化学検査室,0,0,2,0,0,0,0,1,0,1,1,2,1,1,4,5,3,4,4,1,0,1,2,3
KHDT2010,病棟2F臨床検査部（生化学）生化学検査室,0,0,0,0,0,0,0,0,1,3,4,4,5,3,3,4,4,4,2,2,2,0,1,0
KHDT2011,病棟2F臨床検査部（生化学）生化学検査室,0,0,0,0,0,0,0,0,2,4,6,3,2,2,4,2,2,0,0,0,0,0,0,0
KHDT2012,病棟2F臨床検査部（生化学）生化学検査室,0,0,0,0,0,0,0,0,1,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0
KHDT2013,病棟2F臨床検査部（生化学）生化学検査室,0,0,0,0,0,0,0,0,6,13,8,7,6,6,3,2,1,1,0,0,0,0,0,0
KHDT2014,病棟2F臨床検査部（生化学）生化学検査室,0,0,0,0,0,0,2,0,0,1,5,3,2,0,1,3,5,2,1,0,0,0,0,0
KHDT2015,病棟2F臨床検査部（生化学）生化学検査室,0,0,0,0,0,0,0,0,3,8,12,14,13,5,12,12,11,5,0,0,0,0,0,0
KHDT2016,病棟2F臨床検査部（生化学）生化学検査室,0,0,0,0,0,0,0,0,1,6,8,10,8,11,8,8,14,11,1,0,0,0,0,0
KHDT2017,病棟2F臨床検査部（生化学）生化学検査室,0,0,0,0,0,0,0,0,1,2,2,4,1,1,1,2,2,2,0,0,1,0,0,0
KHDT2018,病棟3F細菌検査室細菌検査室,0,0,0,0,0,0,0,0,0,3,4,5,3,5,3,3,5,3,2,0,0,0,0,0
KHDT2021,病棟1F放射線部MRI受付（側）,0,0,0,0,0,0,0,3,12,14,14,12,11,12,10,15,14,12,6,5,1,1,1,0
KHDT2022,病棟4F看護部（外来）医療安全管理室,0,0,0,0,0,0,0,0,2,6,8,12,3,5,2,2,4,4,0,0,0,0,0,0
KHDT2023,NEXT棟2F臨床検査部・病理作製室　細胞診,1,1,1,1,1,1,1,1,1,1,15,15,14,10,2,11,6,1,1,1,1,1,1,1
KHDT2024,病棟2F薬剤部通院治療センター,0,0,0,0,0,0,0,0,18,17,14,16,15,17,14,15,13,12,1,0,0,0,0,0
KHDT2026,病棟4FMEセンター臨床工学室長室,0,0,0,0,0,0,0,1,1,1,4,2,0,1,1,2,2,0,0,0,0,0,0,0
KHDT2028,NEXT棟2F臨床検査部・病理鏡検室,1,1,1,1,1,1,1,1,2,4,7,5,4,2,2,4,5,3,2,4,2,2,1,1
KHDT2029,病棟4F看護部（外来）医療安全管理室,0,0,0,0,0,0,0,0,0,1,6,8,1,2,0,2,3,1,1,0,0,0,0,0
KHDT2030,病棟1Fイシダイシダ,0,0,0,0,0,0,0,0,14,7,1,0,0,1,0,1,0,0,0,0,0,1,0,0
KHDT2031,病棟1F医事課医事課外来予約カウンター,2,2,2,2,2,2,2,2,11,17,17,17,17,17,17,16,15,15,2,2,2,2,2,2
KHDT2032,病棟1F医事課医事課外来予約カウンター,1,1,1,1,1,1,1,1,12,18,17,17,18,18,18,17,18,18,3,1,1,1,1,1
KHDT2033,病棟1F医事課医事課外来予約カウンター,1,1,1,1,1,1,1,1,15,18,18,18,18,18,18,18,18,18,2,1,1,1,1,1
KHDT2035,病棟4F細胞調整室,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,1,1,0,0,0,0,0,0
KHDT2036,病棟4F遺伝子診療部門遺伝子診療部門長室,0,0,0,0,0,0,0,0,7,5,9,4,6,3,3,1,3,5,3,1,0,0,1,0
KHDT2037,病棟1F医事課診療情報管理士用,0,0,0,0,0,0,0,0,14,15,13,12,15,12,15,15,15,14,0,0,0,0,0,0
KHDT2038,陽子線棟1F放射線治療科小線源治療室,2,2,2,2,2,2,2,2,3,6,5,3,2,5,6,4,3,2,2,2,2,2,2,2
KHDT2039,陽子線棟1F放射線治療科小線源治療室,0,0,0,0,0,0,0,0,5,4,6,3,3,4,1,1,1,0,0,0,0,0,0,0
KHDT2040,病棟1F医事課医事室(予約センター),0,0,0,0,0,0,0,0,1,4,7,8,8,0,1,0,0,0,0,0,0,0,0,0
KHDT2043,研究棟1F放射線部準備室,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0
KHDT2044,研究棟1F放射線部操作室(MRI),2,2,2,2,2,2,2,2,2,2,3,2,1,1,2,2,2,1,2,2,2,2,2,2
KHDT2045,研究棟1F放射線部操作室(CT),0,0,0,0,0,0,0,0,0,1,0,2,2,2,1,0,1,0,0,0,0,0,0,0
KHDT2046,病棟1F看護部（外来）18-B診察室,0,0,0,0,0,0,0,0,2,13,17,18,17,15,12,7,2,0,0,0,0,0,0,0
KHDT2047,病棟1F柏の葉サロン薬剤師外来,0,0,0,0,0,0,0,0,19,18,16,13,14,12,12,12,12,13,8,6,2,1,0,0
KHDT2048,病棟1F柏の葉サロン薬剤師外来,0,0,0,0,0,0,0,0,19,18,15,14,15,15,15,15,14,17,3,1,1,0,0,0
KHDT2049,高ｴﾈﾙｷﾞｰ棟1F放射線部放射線治療受付,2,2,2,2,2,2,2,5,17,17,17,17,15,15,16,14,14,5,2,2,2,2,2,2
KHDT2050,パークホテル診療棟2Fホテル外来受付 2,0,0,0,0,0,0,0,0,18,16,15,16,17,18,17,18,13,6,0,0,0,0,0,0
KHDT2051,パークホテル診療棟2Fホテル外来受付 2,0,0,0,0,0,0,0,0,19,19,18,18,18,18,17,17,14,12,0,0,0,0,0,0
KHDT2052,パークホテル診療棟2Fホテル外来診察室A,0,0,0,0,0,0,0,0,0,5,11,12,7,8,13,11,4,0,0,0,0,0,0,0
KHDT2053,パークホテル診療棟2Fホテル外来診察室B,1,1,1,1,1,1,1,1,1,4,4,3,3,4,3,3,2,1,1,1,1,1,1,1
KHDT2054,パークホテル診療棟2Fホテル外来診察室①,0,0,0,0,0,0,0,0,6,14,17,15,13,13,12,8,5,5,0,0,0,0,0,0
KHDT2055,パークホテル診療棟2Fホテル外来診察室②,0,0,0,0,0,0,0,0,0,11,14,8,8,9,6,3,1,0,0,0,0,0,0,0
KHDT2056,パークホテル診療棟2Fホテル外来診察室③,0,0,0,0,0,0,0,0,0,6,10,9,4,2,2,3,1,0,0,0,0,0,0,0
KHDT2057,パークホテル診療棟2Fホテル外来診察室④,1,1,1,1,1,1,1,1,1,6,10,10,11,9,6,6,7,5,1,1,1,1,1,1
KHDT2058,パークホテル診療棟2Fホテル外来診察室⑧,0,0,0,0,0,0,0,0,1,17,19,17,17,11,10,15,11,0,0,0,0,0,0,0
KHDT2059,病棟2F看護部（外来）診察室⑱D,0,0,0,0,0,0,0,2,12,19,18,18,16,18,16,12,11,7,8,4,0,0,0,0
KHDT2060,病棟2F看護部（外来）内科・外科診察室⑥,0,0,0,0,0,0,0,2,13,18,18,16,14,16,15,16,15,9,4,3,2,1,0,0
KHDT2061,病棟2F看護部（外来）内科・外科診察室⑦,0,0,0,0,0,0,0,11,17,17,19,19,15,16,15,17,14,9,3,1,1,1,1,0
KHDT2062,病棟2F看護部（外来）診察室⑯,0,0,0,0,0,0,0,0,14,16,15,14,15,15,15,11,9,12,5,1,0,0,0,0
KHDT2063,病棟4F感染制御室感染制御室,0,0,0,0,0,0,0,0,1,1,14,16,2,1,1,0,3,2,0,0,0,0,0,0
KHDT2065,医局棟1F医局科長、非常勤室,0,0,0,0,0,0,1,9,18,11,7,11,16,13,16,17,13,13,7,6,1,1,1,0
KHDT2066,NEXT棟2F臨床検査部・病理鏡検室,1,0,0,0,0,0,0,0,2,5,10,12,10,12,10,14,16,14,10,10,10,12,10,8
KHDT2067,パークホテル診療棟2Fホテル外来ホテル会計,0,0,0,0,0,0,0,0,14,8,12,16,17,18,17,13,13,0,0,0,0,0,0,0
KHDT2069,研究棟1F放射線部CT室,1,1,1,1,1,1,1,1,1,1,1,1,4,7,6,6,3,1,1,1,1,1,1,1
KHDT2070,病棟1F放射線部医師室,0,0,0,0,0,0,0,0,12,4,0,1,0,0,2,0,0,1,1,0,0,0,0,0
KHDT2071,病棟1F放射線部読影室,0,0,0,0,0,0,0,0,9,10,6,10,10,10,9,10,0,0,0,0,0,0,0,0
KHDT2072,新外来棟2Fサポーティブケアセンタサポーティブケアセンタ,0,0,0,0,0,0,0,0,1,2,2,2,2,2,1,1,1,1,0,0,0,0,0,0
KHDTTEST,陽子線棟3Fヘルプデスク検証機,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,2,1,1,1,3
KHNB0001,病棟3F治験管理室臨床研究コーディネーター室,0,0,0,0,0,0,0,0,0,1,2,1,2,2,2,2,1,2,0,0,0,0,0,0
KHNB0002,病棟3F治験管理室臨床研究コーディネーター室,1,1,1,1,1,1,1,1,3,4,5,4,5,7,5,3,4,3,3,2,2,1,1,1
KHNB0003,病棟3F治験管理室臨床研究コーディネーター室,0,0,0,0,0,0,0,0,0,1,2,2,2,4,4,3,3,3,0,0,0,0,0,0
KHNB0004,病棟3F治験管理室臨床研究コーディネーター室,0,0,0,0,0,0,0,0,2,5,7,7,6,7,8,6,6,3,2,0,0,0,0,0
KHNB0005,病棟3F治験管理室臨床研究コーディネーター室,0,0,0,0,0,0,0,0,4,10,9,8,9,8,7,7,5,5,5,2,1,0,0,0
KHNB0006,病棟3F治験管理室臨床研究コーディネーター室,0,0,0,0,0,0,0,0,11,16,15,12,14,16,17,16,16,12,14,9,3,1,0,0
KHNB0007,病棟3F治験管理室臨床研究コーディネーター室,0,0,0,0,0,0,0,0,7,11,11,10,9,10,11,10,9,10,4,4,1,1,1,0
KHNB0008,病棟3F治験管理室臨床研究コーディネーター室,0,0,0,0,0,0,0,1,15,16,17,15,16,18,15,16,12,15,7,5,0,0,0,0
KHNB0009,病棟3F治験管理室臨床研究コーディネーター室,0,0,0,0,0,0,0,0,6,17,14,10,8,9,12,9,10,9,8,4,3,1,1,0
KHNB0010,病棟3F治験管理室臨床研究コーディネーター室,0,0,0,0,0,0,0,1,16,17,16,16,15,18,12,16,15,15,7,3,1,0,0,0
KHNB0011,病棟3F治験管理室臨床研究コーディネーター室,0,0,0,0,0,0,0,0,14,15,15,13,11,14,11,12,13,14,10,5,2,0,0,0
KHNB0014,病棟3F治験管理室臨床研究コーディネーター室,0,0,0,0,0,0,0,17,19,13,13,13,19,14,16,16,18,16,14,2,0,0,0,0
KHNB0016,病棟3F治験管理室臨床研究コーディネーター室,0,0,0,0,0,0,0,0,18,16,13,17,17,16,19,18,18,17,15,8,4,0,0,0
KHNB0017,病棟3F治験管理室臨床研究コーディネーター室,0,0,0,0,0,0,0,0,12,18,17,17,15,17,16,15,3,1,0,0,0,0,0,0
KHNB0018,病棟3F治験管理室臨床研究コーディネーター室,0,0,0,0,0,0,0,17,17,6,6,4,5,11,11,10,9,11,10,12,2,0,0,0
KHNB0019,病棟3F治験管理室臨床研究コーディネーター室,0,0,0,0,0,0,0,1,19,19,19,18,17,19,19,19,17,14,14,8,1,0,0,0
KHNB0020,病棟3F治験管理室臨床研究コーディネーター室,0,0,0,0,0,0,0,0,12,18,15,16,14,18,14,12,11,14,0,0,0,0,0,0
KHNB0021,病棟3F治験管理室臨床研究コーディネーター室,0,0,0,0,0,0,0,3,14,15,16,11,16,16,14,12,14,12,12,8,1,2,0,0
KHNB0022,病棟3F治験管理室臨床研究コーディネーター室,2,2,2,2,2,2,2,11,15,15,15,14,14,14,15,14,12,7,3,2,2,2,2,2
KHNB0023,病棟3F治験管理室臨床研究コーディネーター室,0,0,0,0,0,0,0,1,18,18,15,16,18,17,17,15,16,16,0,0,0,0,0,0
KHNB0025,病棟3F治験管理室臨床研究コーディネーター室,0,0,0,0,0,0,0,0,15,18,16,17,17,15,14,10,12,15,7,4,0,0,0,0
KHNB0027,病棟3F治験管理室臨床研究コーディネーター室,1,1,1,1,1,1,1,1,17,15,14,14,17,16,15,15,16,14,3,1,1,1,1,1
KHNB0028,病棟3F治験管理室臨床研究コーディネーター室,0,0,0,0,0,0,0,0,17,17,18,14,17,17,20,20,18,20,15,10,10,7,0,0
KHNB0029,病棟3F治験管理室臨床研究コーディネーター室,0,0,0,0,0,0,0,0,13,17,18,13,15,15,16,15,9,9,0,0,0,0,0,0
KHNB0030,病棟3F治験管理室臨床研究コーディネーター室,0,0,0,0,0,0,0,0,17,17,17,14,16,14,11,13,14,11,2,0,0,0,0,0
KHNB0031,病棟2F臨床研究コーディネータ―室分室3F-3,0,0,0,0,0,0,0,0,0,13,13,11,9,13,15,15,11,10,0,0,0,0,0,0
KHNB0032,病棟3F治験管理室臨床研究コーディネーター室,1,1,1,1,1,1,1,5,18,18,16,18,17,16,16,16,13,15,10,2,1,1,1,1
KHNB0033,病棟3F治験管理室臨床研究コーディネーター室,0,0,0,0,0,0,0,1,4,8,9,10,9,11,8,8,4,4,3,3,0,0,0,0
KHNB0034,病棟3F治験管理室臨床研究コーディネーター室,0,0,0,0,0,0,0,0,16,17,17,17,15,14,15,15,15,14,2,0,0,0,0,0
KHNB0035,病棟3F治験管理室臨床研究コーディネーター室,2,2,2,2,2,2,2,2,15,15,14,10,12,16,14,16,13,14,12,4,2,2,2,2
KHNB0036,病棟3F治験管理室臨床研究コーディネーター室,2,2,2,2,2,2,2,2,15,14,14,14,13,11,12,13,12,13,7,3,2,2,2,2
KHNB0037,病棟3F治験管理室臨床研究コーディネーター室,2,2,2,2,2,2,2,2,13,15,12,12,13,13,13,13,13,12,10,6,4,4,2,2
KHNB0038,病棟3F治験管理室臨床研究コーディネーター室,0,0,0,0,0,0,0,0,18,16,14,15,14,13,9,11,9,13,10,9,2,0,0,0
KHNB0040,病棟2Fバイオバンクバイオバンク窓口,0,0,0,0,0,0,0,0,11,19,19,19,19,19,19,16,4,0,0,0,0,0,0,0
KHNB0041,先端医療開発センター5F先端医療開発支援室TR支援室,0,0,0,0,0,0,0,0,19,19,19,18,19,18,19,19,16,4,1,0,0,0,0,0
KHNB0042,病棟2Fバイオバンクバイオバンク窓口,0,0,0,0,0,0,0,0,0,9,16,19,18,19,17,0,0,0,0,0,0,0,0,0
KHNB0043,病棟2Fバイオバンクバイオバンク窓口,0,0,0,0,0,0,0,0,7,18,18,19,19,19,19,16,5,1,0,0,0,0,0,0
KHNB0044,先端医療開発センター5F臨床試験支援室会議室2,0,0,0,0,0,0,0,0,1,6,6,6,6,5,3,3,0,2,0,1,1,0,0,0
KHNB0045,先端医療開発センター5F臨床試験支援室会議室2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
KHNB0046,NEXT棟1F内視鏡部検査室(10),4,4,4,4,4,4,4,4,14,15,15,13,15,10,11,9,7,6,4,4,4,4,4,4
KHNB0047,NEXT棟1F内視鏡部スタッフコーナー,4,4,4,4,4,4,4,4,6,7,7,7,7,10,9,9,9,8,4,4,4,4,4,4
KHNB0048,NEXT棟1F内視鏡部X-TV室(1),0,0,0,0,0,0,0,0,1,7,9,7,3,1,1,1,0,0,0,0,0,0,0,0
KHNB0049,NEXT棟1F内視鏡部検査室(1),6,6,6,6,6,6,6,6,13,13,13,13,13,11,12,13,8,6,6,6,6,6,6,6
KHNB0050,NEXT棟1F内視鏡部リカバリー室,1,1,1,1,1,1,1,1,3,3,5,5,6,9,8,8,8,1,1,1,1,1,1,1
KHNB0051,NEXT棟1F内視鏡部X-TV室(3),6,6,6,6,6,6,6,6,8,8,7,8,8,8,6,7,6,6,6,6,6,6,6,6
KHNB0052,NEXT棟1F内視鏡部X-TV室(2),2,2,2,2,2,2,2,2,3,2,2,2,10,10,7,6,3,2,2,2,2,2,2,2
KHNB0053,NEXT棟4F手術室OP-1,4,4,4,4,4,4,4,4,10,12,12,10,11,11,8,11,8,5,5,4,4,4,4,4
KHNB0054,NEXT棟4F手術室OP-2,4,4,4,4,4,4,4,4,14,14,15,15,15,11,11,12,11,7,4,4,4,4,4,4
KHNB0055,NEXT棟4F手術室OP-6,6,6,6,6,6,6,6,6,13,13,13,13,13,13,12,12,11,9,8,7,6,6,6,6
KHNB0056,NEXT棟4F手術室OP-3,4,4,4,4,4,4,4,4,10,12,13,14,14,13,13,9,9,6,4,4,4,4,4,4
KHNB0057,NEXT棟4F手術室OP-4,2,2,2,2,2,2,2,2,12,12,14,13,15,13,12,9,7,6,4,2,1,2,2,2
KHNB0058,NEXT棟4F手術室OP-6,2,2,2,2,2,2,2,2,10,17,17,16,17,16,14,12,13,10,9,6,3,2,2,2
KHNB0059,NEXT棟4F手術室OP-7,2,2,2,2,2,2,2,2,9,10,10,10,11,14,13,11,8,4,3,2,2,2,2,2
KHNB0060,NEXT棟4F手術室OP-9,5,5,5,5,5,5,5,5,7,7,7,7,10,10,6,10,10,8,7,7,6,6,5,5
KHNB0061,NEXT棟3FICUICU（5）,11,14,15,16,18,18,17,16,17,18,18,12,13,14,13,13,17,18,17,13,12,14,13,15
KHNB0062,NEXT棟3FICUICU（個室2）,10,10,13,15,17,18,14,17,20,19,16,15,17,16,14,16,17,16,15,13,12,13,14,21
KHNB0063,NEXT棟3FICUICU,15,18,18,17,21,21,21,20,18,22,21,17,16,15,16,22,23,22,19,19,17,18,18,39
KHNB0064,NEXT棟3FICUICU（4）,22,11,10,12,10,28,19,22,29,29,29,28,28,24,24,27,29,29,24,24,29,25,23,56
KHNB0065,NEXT棟3FICUICU（3）,15,11,10,13,12,15,16,16,19,18,17,14,11,14,16,16,18,19,18,16,13,15,15,27
KHNB0066,NEXT棟3FICUICU（2）,14,13,13,15,13,14,11,15,18,17,16,16,16,17,18,17,18,18,18,16,15,14,16,31
KHNB0067,NEXT棟3FICUICU,8,10,10,13,14,15,14,13,13,15,15,13,12,12,12,10,14,15,13,11,11,10,11,16
KHNB0068,NEXT棟3FICUICU（個室1）,12,12,12,13,16,17,17,13,16,17,17,16,14,14,16,13,17,18,16,15,13,14,14,22
KHNB0069,NEXT棟3F看護部（ICU)ICU（1）,14,18,17,18,19,19,18,16,20,19,17,14,15,15,14,16,18,19,17,16,16,17,17,28
KHNB0070,NEXT棟4F手術室リカバリーコーナー,2,2,2,2,2,2,2,2,2,11,13,13,14,14,12,15,13,11,10,9,3,2,2,2
KHNB0071,NEXT棟3F看護部（ICU)ICUスタッフステーション,0,0,0,1,1,1,2,6,18,17,18,19,17,19,17,17,19,19,11,8,6,1,2,1
KHNB0072,NEXT棟4F手術室OP-10,2,2,2,2,2,2,2,2,7,5,7,8,7,12,12,11,11,6,3,2,3,3,2,2
KHNB0073,病棟4F看護部（4B病棟）4B病棟ﾅｰｽｽﾃｰｼｮﾝ,4,3,4,2,2,4,3,3,24,27,22,22,26,26,25,18,17,23,7,5,3,2,4,4
KHNB0074,病棟4F看護部（4B病棟）4B病棟ﾅｰｽｽﾃｰｼｮﾝ,9,12,16,13,15,20,15,17,22,25,24,20,21,21,24,20,17,22,16,12,12,14,14,23
KHNB0076,病棟4F看護部（4B病棟）4B病棟ﾅｰｽｽﾃｰｼｮﾝ,8,7,14,13,12,16,9,9,16,21,19,19,19,18,18,16,18,21,16,15,13,11,13,19
KHNB0077,病棟4F看護部（4B病棟）4B病棟ﾅｰｽｽﾃｰｼｮﾝ,4,4,5,5,4,6,5,4,21,24,16,18,22,20,21,17,14,22,8,5,5,4,3,7
KHNB0078,病棟4F看護部（4B病棟）4B病棟ﾅｰｽｽﾃｰｼｮﾝ,3,3,8,5,6,8,4,4,26,26,21,18,23,23,22,18,21,24,7,5,7,5,4,5
KHNB0079,病棟4F看護部（4B病棟）4B病棟ﾅｰｽｽﾃｰｼｮﾝ,2,0,4,4,4,4,3,3,5,5,5,4,5,5,4,4,5,6,5,5,5,6,5,6
KHNB0080,病棟4F看護部（4B病棟）4B病棟ﾅｰｽｽﾃｰｼｮﾝ,6,6,10,8,9,9,7,8,25,27,21,23,27,27,24,23,18,24,17,13,11,5,8,12
KHNB0081,病棟4F看護部（4B病棟）4B病棟ﾅｰｽｽﾃｰｼｮﾝ,2,1,2,2,2,2,1,1,0,3,3,2,3,2,5,4,5,4,4,3,3,2,3,3
KHNB0082,病棟4F看護部（4B病棟）4B病棟ﾅｰｽｽﾃｰｼｮﾝ,6,6,9,7,7,9,7,6,20,22,18,18,19,21,17,14,16,21,10,9,8,8,7,7
KHNB0083,病棟4F看護部（4B病棟）4B病棟ﾅｰｽｽﾃｰｼｮﾝ,3,3,4,2,1,4,4,4,25,28,25,21,27,26,25,20,19,26,6,4,3,1,0,7
KHNB0084,病棟4F看護部（4B病棟）4B病棟ﾅｰｽｽﾃｰｼｮﾝ,3,4,5,3,3,5,5,5,27,28,23,22,28,26,25,22,17,24,8,4,5,5,5,4
KHNB0085,病棟5F看護部（5A病棟）5A病棟ﾅｰｽｽﾃｰｼｮﾝ,3,3,3,3,3,4,4,4,6,14,11,10,11,11,10,11,13,13,4,4,4,4,3,4
KHNB0086,病棟5F看護部（5A病棟）5A病棟ﾅｰｽｽﾃｰｼｮﾝ,10,11,10,12,15,17,9,10,15,25,24,23,23,20,14,17,16,23,18,15,13,7,10,21
KHNB0087,病棟5F看護部（5A病棟）5A病棟ﾅｰｽｽﾃｰｼｮﾝ,11,9,7,11,11,11,9,8,13,24,23,23,24,21,17,15,19,24,14,11,10,8,9,19
KHNB0088,病棟5F看護部（5A病棟）5A病棟ﾅｰｽｽﾃｰｼｮﾝ,7,5,5,4,7,8,7,10,13,28,23,24,25,22,23,21,20,25,16,12,8,10,10,16
KHNB0089,病棟5F看護部（5A病棟）5A病棟ﾅｰｽｽﾃｰｼｮﾝ,0,0,0,0,0,0,0,0,13,22,19,14,10,12,10,12,16,15,4,1,1,1,1,2
KHNB0090,病棟5F看護部（5A病棟）5A病棟ﾅｰｽｽﾃｰｼｮﾝ,2,2,2,2,2,2,2,5,17,16,15,16,13,16,17,15,15,18,14,15,13,9,5,4
KHNB0091,病棟5F看護部（5A病棟）5A病棟ﾅｰｽｽﾃｰｼｮﾝ,9,13,13,11,11,13,9,8,17,25,23,20,23,22,20,18,20,22,19,12,13,10,11,27
KHNB0092,病棟5F看護部（5A病棟）5A病棟ﾅｰｽｽﾃｰｼｮﾝ,15,14,16,16,11,16,11,13,21,21,17,18,20,20,19,18,20,19,17,17,16,15,17,23
KHNB0093,病棟5F看護部（5A病棟）5A病棟ﾅｰｽｽﾃｰｼｮﾝ,2,1,1,1,1,2,1,1,11,18,16,14,14,12,13,14,14,16,1,1,1,1,2,1
